"","ID","file","variable","model","deviance_SS","numIter","BIC","k25","Ea","delS","Hd","minT","maxT","AIC"
"1275","Pinus nigra_r1_15","nick_smith.csv","Vcmax","New",60.2750134212972,64,34.6839735657214,16.6983353970104,0,0.725095149661069,234.160534206684,14,50,36.6367840035509
"1276","Pinus nigra_r1_15","nick_smith.csv","Jmax","New",38.5961678297111,33,32.4551502946431,28.9782177956183,0,0.858709023842629,271.619589817511,14,50,34.4079607324726
"1277","Pinus nigra_r1_20","nick_smith.csv","Vcmax","New",78.249413503847,41,41.39491093463,20.144738765186,14.6844824471916,0.588569255710866,189.098281115611,14,50,42.4361135884898
"1278","Pinus nigra_r1_20","nick_smith.csv","Jmax","New",108.366211094848,38,43.3486009371167,30.7400701234737,0,0.817255313722248,263.274845113302,14,50,44.3898035909765
"1279","Pinus nigra_r1_25","nick_smith.csv","Vcmax","New",19.5166968819943,61,33.063125026559,43.6045853524039,42.6665082712377,0.382568039220976,121.061863149666,14,50,34.1043276804188
"1280","Pinus nigra_r1_25","nick_smith.csv","Jmax","New",932.651225912037,12,56.2636907948035,71.6650618526405,2.9508668226881,0.589345918322838,191.410540473168,14,50,57.3048934486632
"1281","Pinus nigra_r1_30","nick_smith.csv","Vcmax","New",26.063132753128,92,34.7986335945987,9.89464476702731,50.0849566779268,0.32027959481481,100.122663186635,14,50,35.8398362484584
"1282","Pinus nigra_r1_30","nick_smith.csv","Jmax","New",63.5170810972305,14,40.1433561095291,16.6493133332251,6.09311111393046,0.711243003588305,229.579036858127,14,50,41.1845587633888
"1283","Pinus nigra_r1_35","nick_smith.csv","Vcmax","New",561.906269309794,77,53.2235132616083,21.2404984734706,49.0750119714242,0.660889793105117,209.702876059575,14,50,54.264715915468
"1284","Pinus nigra_r1_35","nick_smith.csv","Jmax","New",158.024576229948,47,45.6120063293689,31.2172113048395,14.0783995238456,0.409991293391109,132.339556640888,14,50,46.6532089832286
"1285","Pinus nigra_r2_15","nick_smith.csv","Vcmax","New",815.782656199271,44,55.4603907299617,46.2268841726643,3.66295025017792,0.75804379935562,244.387006782181,14,50,56.5015933838215
"1286","Pinus nigra_r2_15","nick_smith.csv","Jmax","New",961.371413227251,26,56.4456678521821,73.873128211411,0,0.620817140884224,199.316400085115,14,50,57.4868705060418
"1287","Pinus nigra_r2_20","nick_smith.csv","Vcmax","New",234.150864043942,20,47.9712966837445,54.3843755618993,23.3628760686381,0.531722459592653,170.253867432992,14,50,49.0124993376043
"1288","Pinus nigra_r2_20","nick_smith.csv","Jmax","New",889.946220849774,32,55.9824691385618,75.4419824842895,0,0.727084206800115,236.308352610383,14,50,57.0236717924216
"1289","Pinus nigra_r2_25","nick_smith.csv","Vcmax","New",160.354079102399,19,45.6998091165781,59.5369351373622,41.2519146573739,0.30692495502766,96.5926592242726,14,50,46.7410117704378
"1290","Pinus nigra_r2_25","nick_smith.csv","Jmax","New",1540.17492900763,39,59.2734106045569,88.780160439131,0.461673824209775,0.466777292055526,152.896733576128,14,50,60.3146132584166
"1291","Pinus nigra_r2_30","nick_smith.csv","Vcmax","New",37.1902946634895,110,36.9317899158102,28.119980365449,31.354213952171,0.491668175615998,157.050198766065,14,50,37.9729925696699
"1292","Pinus nigra_r2_30","nick_smith.csv","Jmax","New",149.292090131161,30,45.270931269893,38.9627761093539,10.2793543993676,0.504930636867451,163.236482816017,14,50,46.3121339237527
"1293","Pinus nigra_r2_35","nick_smith.csv","Vcmax","New",273.922533545468,25,48.9125749819925,14.4721733936219,67.6449229084815,0.402444972866897,125.911286400133,14,50,49.9537776358522
"1294","Pinus nigra_r2_35","nick_smith.csv","Jmax","New",27.0508416838346,33,35.0218116531989,30.1497114131072,0,0.60606261207047,195.758121517453,14,50,36.0630143070586
"1295","Pinus nigra_r3_15","nick_smith.csv","Vcmax","New",17.2488336193506,64,32.3219700787586,11.2653105327993,35.9999564495781,0.581962790585346,184.58860512501,14,50,33.3631727326183
"1296","Pinus nigra_r3_15","nick_smith.csv","Jmax","New",41.2260786650306,11,37.5499291297265,18.8593101754226,0,0.443191101202204,142.612424508916,14,50,38.5911317835862
"1297","Pinus nigra_r3_20","nick_smith.csv","Vcmax","New",483.293526350319,75,52.3192480337056,28.2789760206997,3.53572043406071,0.00233384725430826,0.0243942903264895,14,50,53.3604506875653
"1298","Pinus nigra_r3_20","nick_smith.csv","Jmax","New",105.411145323616,38,43.182713170979,49.8844339763643,0,0.59580869464283,191.117109920633,14,50,44.2239158248387
"1299","Pinus nigra_r3_25","nick_smith.csv","Vcmax","New",150.337618597394,53,45.3128042622925,69.4117596053186,36.0339063672382,0.520555210408852,166.085705271854,14,50,46.3540069161522
"1300","Pinus nigra_r3_25","nick_smith.csv","Jmax","New",2653.06054212769,22,62.5363179740022,119.2167224081,0,0.549725315676708,178.440521854813,14,50,63.577520627862
"1301","Pinus nigra_r3_30","nick_smith.csv","Vcmax","New",159.843472161657,34,45.6806731536124,37.8994370220069,15.592973837532,0.842060437299772,270.64540497599,14,50,46.7218758074721
"1302","Pinus nigra_r3_30","nick_smith.csv","Jmax","New",782.889740826111,26,55.2134541477953,64.904557231215,0,0.608102188062963,195.158590810615,14,50,56.2546568016551
"1303","Pinus nigra_r3_35","nick_smith.csv","Vcmax","New",184.492446162737,45,40.2774279342219,33.0697844099841,83.6623256177948,0.246354105821777,71.919190396754,14,50,42.2302383720514
"1304","Pinus nigra_r3_35","nick_smith.csv","Jmax","New",3211.13816273076,57,54.5612889375899,58.6840330644234,3.73975103809644,0.000148084282208627,0.181160750851747,14,50,56.5140993754194
"1305","Pinus pinaster_r1_15","nick_smith.csv","Vcmax","New",9.99339327087711,16,29.0470481396754,9.59304173655487,13.4391160110765,0.703979803925209,226.645657795993,14,50,30.0882507935352
"1306","Pinus pinaster_r1_15","nick_smith.csv","Jmax","New",44.4824831217702,34,38.006075773009,16.0280758276953,0,0.732949870638859,235.493538604006,14,50,39.0472784268688
"1307","Pinus pinaster_r1_20","nick_smith.csv","Vcmax","New",2.65092787153743,125,21.084961242725,9.77572077381867,32.1033978934212,0.56704547235576,180.889163979623,14,50,22.1261638965847
"1308","Pinus pinaster_r1_20","nick_smith.csv","Jmax","New",44.181760321959,18,37.9653751783239,17.0988601472938,0,1.34962647662079,435.935104888742,14,50,39.0065778321836
"1309","Pinus pinaster_r1_25","nick_smith.csv","Vcmax","New",178.480086880321,47,46.3423651506472,16.8363607128738,0,0.505672809144763,160.466118684392,14,50,47.3835678045069
"1310","Pinus pinaster_r1_25","nick_smith.csv","Jmax","New",165.103215840679,29,45.8749279024778,26.0752461911211,0,0.451272504443684,141.716326188845,14,50,46.9161305563375
"1311","Pinus pinaster_r1_30","nick_smith.csv","Vcmax","New",7.8301699746819,10,27.583408236629,15.4826707286644,33.2848130839764,0.404899146503314,128.999609762215,14,50,28.6246108904887
"1312","Pinus pinaster_r1_30","nick_smith.csv","Jmax","New",34.5889884706824,87,36.4967152039375,21.2503560457246,14.4387728018025,0.447772466320186,144.588667578706,14,50,37.5379178577973
"1313","Pinus pinaster_r1_35","nick_smith.csv","Vcmax","New",907.633382490172,20,56.1005461289645,42.7732157738423,52.4461100278161,0.397636409087078,125.044435730905,14,50,57.1417487828242
"1314","Pinus pinaster_r1_35","nick_smith.csv","Jmax","New",1090.42860471848,57,57.2014596088621,62.7939671140518,22.9488730491237,0.461289192927861,147.622672803924,14,50,58.2426622627219
"1315","Pinus pinaster_r2_15","nick_smith.csv","Vcmax","New",1021.25196648025,50,56.8082103596345,33.1384980947869,26.7504675297959,0.63982869997825,201.945100829387,14,50,57.8494130134943
"1316","Pinus pinaster_r2_15","nick_smith.csv","Jmax","New",813.059462230605,15,55.4403284061178,42.8049599014824,1.06509677647034,0.71834088725113,231.788267931462,14,50,56.4815310599775
"1317","Pinus pinaster_r2_20","nick_smith.csv","Vcmax","New",254.62256935607,31,48.4741969003854,27.4029648929598,7.29644965451033,1.29958267890644,418.075247935947,14,50,49.5153995542451
"1318","Pinus pinaster_r2_20","nick_smith.csv","Jmax","New",180.335163600177,8,46.4044057661134,38.7384062151111,0,1.11825489883222,360.228451759028,14,50,47.4456084199731
"1319","Pinus pinaster_r2_25","nick_smith.csv","Vcmax","New",80.3811667637895,29,41.5561823563119,38.6382320094341,41.373814418748,0.235389253491141,73.1065015334015,14,50,42.5973850101716
"1320","Pinus pinaster_r2_25","nick_smith.csv","Jmax","New",259.74384357365,18,48.5936784993029,55.6805570723656,5.72865115919914,0.345811324484777,113.490997675985,14,50,49.6348811531626
"1321","Pinus pinaster_r2_30","nick_smith.csv","Vcmax","New",75.1484019494355,64,41.1522920361979,27.1516858249577,40.4488338393281,0.359843556697944,113.716717420125,14,50,42.1934946900576
"1322","Pinus pinaster_r2_30","nick_smith.csv","Jmax","New",136.047322967993,44,44.7135196584935,35.1535113144713,22.5980566211025,0.311393257485073,99.707479547695,14,50,45.7547223123532
"1323","Pinus pinaster_r2_35","nick_smith.csv","Vcmax","New",1577.47400392664,27,59.4169836191907,69.238052927125,52.6982262560839,0.498087123597091,157.210897117586,14,50,60.4581862730504
"1324","Pinus pinaster_r2_35","nick_smith.csv","Jmax","New",301.723917212566,27,49.4925774362731,90.6503338740874,30.2229425144606,0.366322788634636,116.819422738505,14,50,50.5337800901329
"1325","Pinus pinaster_r3_15","nick_smith.csv","Vcmax","New",137.560477754019,8,44.7798848809312,20.3327900078424,1.60395602929495,3.35859300043433,2.86568848005389,14,50,45.8210875347909
"1326","Pinus pinaster_r3_15","nick_smith.csv","Jmax","New",108.984630826974,6,43.3827441534286,40.6093519079654,0,0.917098383253881,296.777995901438,14,50,44.4239468072883
"1327","Pinus pinaster_r3_20","nick_smith.csv","Vcmax","New",1.62523259513619,60,18.1494085752713,16.3476114763213,27.9171707581415,0.378247112967148,120.777103212654,14,50,19.1906112291311
"1328","Pinus pinaster_r3_20","nick_smith.csv","Jmax","New",171.756735813933,30,46.1119778235057,31.8835844172697,0,0.830896662170895,268.770040409853,14,50,47.1531804773654
"1329","Pinus pinaster_r3_25","nick_smith.csv","Vcmax","New",47.6043841474969,61,38.4130520948385,30.2645125345223,45.5319274941102,0.313788470580919,98.3849652930263,14,50,39.4542547486982
"1330","Pinus pinaster_r3_25","nick_smith.csv","Jmax","New",321.992703055753,52,49.8826762330486,50.9408703386976,2.4025330333544,0.565941297963192,184.712165559681,14,50,50.9238788869083
"1331","Pinus pinaster_r3_30","nick_smith.csv","Vcmax","New",104.181369379679,20,43.1123028287866,35.3849838695104,53.9963777297683,0.297975635801931,92.698945241987,14,50,44.1535054826463
"1332","Pinus pinaster_r3_30","nick_smith.csv","Jmax","New",212.136695568061,69,47.3788880730242,55.4148470583407,20.2444271112072,0.381220923125725,122.498468919735,14,50,48.420090726884
"1333","Pinus pinaster_r4_35","nick_smith.csv","Vcmax","New",253.449801085469,25,48.4464976097713,33.5769624166273,53.3872361642763,0.420203630835619,132.494915368398,14,50,49.487700263631
"1334","Pinus pinaster_r4_35","nick_smith.csv","Jmax","New",264.517665461592,6,48.7029511524442,47.7751851909728,29.1196665626262,0.37902190921771,120.954009380657,14,50,49.7441538063039
"1335","Pinus pinaster_r5_35","nick_smith.csv","Vcmax","New",769.857008199479,107,55.1127316930218,41.8626937364796,43.5441907350936,0.517639197270249,163.704457622403,14,50,56.1539343468815
"1336","Pinus pinaster_r5_35","nick_smith.csv","Jmax","New",164.232183717916,23,45.8431900150264,43.404752154804,29.4677739503814,0.403950910995128,128.884131360866,14,50,46.8843926688861
"1337","Pinus pinea_r1_15","nick_smith.csv","Vcmax","New",2.95907503390775,77,21.7447633149674,9.15292173437047,45.3586476393393,0.222522705802003,68.1508183903862,14,50,22.7859659688272
"1338","Pinus pinea_r1_15","nick_smith.csv","Jmax","New",28.0185585965526,29,35.2327055150403,17.1161214229072,0,0.738584071598476,239.643587425046,14,50,36.2739081689
"1339","Pinus pinea_r1_20","nick_smith.csv","Vcmax","New",119.981146967723,54,43.9595106602493,31.5976609156537,17.9819549884109,0.466134629253414,149.626493374114,14,50,45.000713314109
"1340","Pinus pinea_r1_20","nick_smith.csv","Jmax","New",394.928826641229,47,51.1077363069119,55.8245825414781,0,0.585732250089937,189.898457621761,14,50,52.1489389607716
"1341","Pinus pinea_r1_25","nick_smith.csv","Vcmax","New",14.7289737971545,24,31.3744022922815,30.8882279273584,54.5142877899367,0.332930349951317,104.063534683765,14,50,32.4156049461412
"1342","Pinus pinea_r1_25","nick_smith.csv","Jmax","New",286.655345217828,11,49.1851865674683,53.9885456603167,7.71783246641025,0.372259832107924,121.450057686407,14,50,50.226389221328
"1343","Pinus pinea_r1_30","nick_smith.csv","Vcmax","New",4.07611979353613,17,23.6663759586467,13.363844296813,47.85027801253,0.403508805063133,127.629760367083,14,50,24.7075786125064
